MDE ID,County,Name,City,12/25/21,01/08/22,01/22/22,02/05/22
0300-01-050,Houston,La Crescent-Hokah Middle School,La Crescent,0-4,5-9,0-4,0-4
0309-01-080,Hubbard,Park Rapids Area Century Middle,Park Rapids,0-4,0-4,10-19,0-4
0309-01-060,Hubbard,Park Rapids Senior High,Park Rapids,0-4,0-4,5-9,0-4
0318-01-140,Itasca,East Rapids Elementary,Grand Rapids,5-9,0-4,0-4,0-4
0318-01-360,Itasca,Grand Rapids Senior High,Grand Rapids,5-9,0-4,5-9,0-4
0319-01-020,Itasca,Keewatin-Nashwauk Elementary School,Keewatin,0-4,0-4,5-9,0-4
0318-01-370,Itasca,Robert J. Elkington Middle School,Grand Rapids,0-4,0-4,5-9,0-4
0318-31-003,Itasca,St. Joseph's Catholic School,Grand Rapids,0-4,5-9,0-4,0-4
0347-31-001,Kandiyohi,Community Christian,Willmar,0-4,0-4,5-9,0-4
0347-01-300,Kandiyohi,Willmar Senior High,Willmar,5-9,0-4,0-4,0-4
0361-01-007,Koochiching,Falls Elementary,International Falls,0-4,0-4,5-9,0-4
0361-01-001,Koochiching,Falls Secondary,International Falls,0-4,0-4,5-9,0-4
0362-01-020,Koochiching,Littlefork-Big Falls Elementary,Littlefork,5-9,0-4,0-4,0-4
0378-01-020,Lac qui Parle,Dawson-Boyd Secondary,Dawson,0-4,0-4,5-9,0-4
0378-01-010,Lac qui Parle,Stevens Elementary,Dawson,0-4,0-4,5-9,0-4
0381-01-040,Lake,Minnehaha Elementary,Two Harbors,0-4,0-4,5-9,0-4
2902-01-300,Lincoln,RTR High School,Tyler,0-4,0-4,5-9,0-4
0413-01-001,Lyon,Marshall High School,Marshall,0-4,5-9,10-19,0-4
0413-01-006,Lyon,Marshall Middle School,Marshall,5-9,0-4,5-9,0-4
0413-01-002,Lyon,Park Side Elementary,Marshall,0-4,0-4,5-9,0-4
2904-01-002,Lyon,Tracy Elementary,Tracy,0-4,0-4,5-9,0-4
2904-01-001,Lyon,Tracy Secondary,Tracy,0-4,0-4,5-9,0-4
2752-01-050,Martin,Fairmont Elementary School,Fairmont,0-4,0-4,5-9,0-4
2752-01-060,Martin,Fairmont Jr./Sr. High School,Fairmont,0-4,0-4,10-19,0-4
0458-01-010,Martin,Truman Elementary,Truman,0-4,0-4,5-9,0-4
0458-01-020,Martin,Truman Secondary,Truman,0-4,0-4,5-9,0-4
0423-01-020,McLeod,Hutchinson Middle,Hutchinson,0-4,0-4,10-19,0-4
0423-01-010,McLeod,Hutchinson Park Elementary,Hutchinson,0-4,0-4,5-9,0-4
0423-01-030,McLeod,Hutchinson Senior High,Hutchinson,0-4,5-9,10-19,0-4
0423-01-060,McLeod,Hutchinson West Elementary,Hutchinson,0-4,0-4,10-19,0-4
0465-01-030,Meeker,Litchfield Middle School,Litchfield,0-4,0-4,5-9,0-4
0465-01-040,Meeker,Litchfield Senior High,Litchfield,0-4,0-4,5-9,0-4
0473-01-010,Mille Lacs,Isle Elementary,Isle,0-4,0-4,5-9,0-4
0484-01-030,Morrison,Healy Secondary,Pierz,0-4,0-4,5-9,0-4
0482-01-300,Morrison,Little Falls Senior High,Little Falls,0-4,0-4,10-19,0-4
0484-01-020,Morrison,Pioneer Elementary,Pierz,0-4,0-4,5-9,0-4
0492-01-120,Mower,Austin Community Learning Center,Austin,0-4,5-9,0-4,0-4
0492-01-200,Mower,Austin Senior High,Austin,5-9,10-19,20-29,0-4
0492-01-010,Mower,Banfield Elementary,Austin,0-4,5-9,10-19,0-4
0492-01-300,Mower,Ellis Middle,Austin,0-4,5-9,10-19,0-4
0492-01-280,Mower,I.J. Holton Intermediate School,Austin,0-4,10-19,5-9,0-4
0492-01-040,Mower,Neveln Elementary,Austin,0-4,0-4,5-9,0-4
0492-01-070,Mower,Southgate Elementary,Austin,0-4,0-4,5-9,0-4
0500-01-050,Mower,Southland Middle,Adams,0-4,0-4,5-9,0-4
0492-01-110,Mower,Woodson Kindergarten Center,Austin,0-4,5-9,5-9,0-4
0505-01-020,Murray,Fulda Secondary,Fulda,0-4,0-4,5-9,0-4
2169-01-010,Murray,Murray Co. Central Elementary,Slayton,0-4,5-9,0-4,0-4
2169-01-020,Murray,Murray County Central Secondary,Slayton,0-4,0-4,5-9,0-4
0077-01-060,Nicollet,Bridges Community Elementary,North Mankato,0-4,0-4,5-9,0-4
0077-01-190,Nicollet,Dakota Meadows Middle School,North Mankato,0-4,5-9,40-49,0-4
0077-01-020,Nicollet,Hoover Elementary,North Mankato,5-9,5-9,10-19,0-4
0077-01-040,Nicollet,Monroe Elementary,North Mankato,0-4,0-4,10-19,0-4
0508-01-040,Nicollet,St. Peter High School,Saint Peter,0-4,0-4,5-9,0-4
0518-01-001,Nobles,Prairie Elementary,Worthington,0-4,10-19,5-9,0-4
0518-01-004,Nobles,Worthington Middle,Worthington,0-4,5-9,5-9,0-4
0518-01-008,Nobles,Worthington Senior High,Worthington,0-4,10-19,0-4,0-4
0535-01-110,Olmsted,Bamber Valley Elementary,Rochester,0-4,0-4,5-9,0-4
0534-01-010,Olmsted,Bear Cave Intermediate School,Stewartville,0-4,0-4,10-19,0-4
0535-01-112,Olmsted,Bishop Elementary,Rochester,0-4,0-4,5-9,0-4
0534-01-011,Olmsted,Bonner Elementary,Stewartville,5-9,0-4,0-4,0-4
0531-01-030,Olmsted,Byron Middle School,Byron,0-4,0-4,5-9,0-4
0531-01-060,Olmsted,Byron Primary School,Byron,0-4,0-4,5-9,0-4
0531-01-020,Olmsted,Byron Senior High School,Byron,0-4,10-19,10-19,0-4
0535-01-305,Olmsted,Century Senior High,Rochester,0-4,10-19,5-9,0-4
0533-01-020,Olmsted,Dover-Eyota Elementary,Eyota,5-9,0-4,0-4,0-4
0535-01-124,Olmsted,Franklin Elementary,Rochester,0-4,5-9,5-9,0-4
0535-01-340,Olmsted,Friedell Middle,Rochester,0-4,0-4,5-9,0-4
0535-01-129,Olmsted,George W. Gibbs Elementary,Rochester,0-4,5-9,5-9,0-4
0535-01-325,Olmsted,John Adams Middle,Rochester,0-4,5-9,10-19,0-4
0535-01-310,Olmsted,John Marshall Senior High,Rochester,0-4,10-19,20-29,0-4
0535-01-335,Olmsted,Kellogg Middle,Rochester,0-4,10-19,10-19,0-4
0535-01-138,Olmsted,Lincoln K-8 Choice Elementary,Rochester,0-4,0-4,5-9,0-4
0535-31-345,Olmsted,Lourdes,Rochester,0-4,5-9,5-9,0-4
0535-01-315,Olmsted,Mayo Senior High,Rochester,0-4,20-29,10-19,0-4
0535-01-147,Olmsted,Riverside Central Elementary,Rochester,0-4,0-4,5-9,0-4
0535-31-170,Olmsted,Schaeffer Academy,Rochester,10-19,10-19,10-19,0-4
0534-01-020,Olmsted,Stewartville Middle,Stewartville,0-4,0-4,20-29,0-4
0534-01-030,Olmsted,Stewartville Senior High,Stewartville,5-9,10-19,20-29,0-4
0535-01-150,Olmsted,Sunset Terrace Elementary,Rochester,0-4,5-9,5-9,0-4
0535-01-330,Olmsted,Willow Creek Middle,Rochester,0-4,5-9,10-19,0-4
0545-01-010,Otter Tail,Henning Elementary,Henning,0-4,0-4,5-9,0-4
0544-01-390,Otter Tail,Kennedy High School,Fergus Falls,0-4,0-4,5-9,0-4
0544-01-380,Otter Tail,Kennedy Middle School,Fergus Falls,0-4,0-4,10-19,0-4
0553-01-010,Otter Tail,New York Mills Elementary,New York Mills,0-4,0-4,5-9,0-4
0564-01-031,Pennington,Challenger Elementary,Thief River Falls,0-4,0-4,5-9,0-4
0564-01-060,Pennington,Franklin Middle,Thief River Falls,0-4,0-4,5-9,0-4
2689-01-008,Pipestone,Pipestone Senior High,Pipestone,5-9,0-4,0-4,0-4
2902-01-100,Pipestone,RTR Elementary School,Ruthton,5-9,0-4,0-4,0-4
2149-01-070,Pope,Minnewaska Area Elementary,Glenwood,0-4,0-4,10-19,0-4
2149-01-060,Pope,Minnewaska Area Intermediate School,Glenwood,0-4,0-4,5-9,0-4
0625-01-310,Ramsey,Battle Creek Middle,Saint Paul,0-4,0-4,5-9,0-4
0621-01-025,Ramsey,Bel Air Elementary,New Brighton,0-4,10-19,10-19,0-4
0625-01-430,Ramsey,Bridge View Special Education,Saint Paul,0-4,0-4,5-9,0-4
0623-01-721,Ramsey,Brimhall Elementary,Roseville,0-4,5-9,5-9,0-4
0625-01-494,Ramsey,Capitol Hill Magnet/Rondo,Saint Paul,0-4,0-4,5-9,0-4
0623-01-722,Ramsey,Central Park Elementary,Roseville,0-4,5-9,0-4,0-4
0625-01-210,Ramsey,Central Senior High,Saint Paul,10-19,5-9,5-9,0-4
0621-01-070,Ramsey,Chippewa Middle School,North Oaks,0-4,10-19,20-29,0-4
0625-31-835,Ramsey,Cretin-Derham Hall,Saint Paul,0-4,10-19,10-19,0-4
0621-01-066,Ramsey,Edgewood Middle School,Mounds View,0-4,5-9,5-9,0-4
0625-01-435,Ramsey,EXPO for Excellence Elementary School,Saint Paul,0-4,0-4,5-9,0-4
0625-01-458,Ramsey,Farnsworth Aerospace Lower,Saint Paul,5-9,0-4,0-4,0-4
4186-07-010,Ramsey,Global Academy,New Brighton,0-4,0-4,5-9,0-4
0623-01-525,Ramsey,Harambee Elementary School,Maplewood,0-4,0-4,5-9,0-4
0625-31-842,Ramsey,Highland Catholic,Saint Paul,0-4,0-4,5-9,0-4
0625-01-220,Ramsey,Highland Park Senior High,Saint Paul,0-4,5-9,10-19,0-4
0621-01-067,Ramsey,Highview Middle School,New Brighton,5-9,5-9,10-19,0-4
0622-31-064,Ramsey,Hill-Murray,Maplewood,0-4,10-19,10-19,0-4
4103-07-010,Ramsey,Hmong College Prep Academy,Saint Paul,0-4,5-9,0-4,0-4
0625-31-845,Ramsey,Holy Spirit School,Saint Paul,0-4,0-4,5-9,0-4
4070-07-010,Ramsey,HOPE Community Academy,Saint Paul,5-9,0-4,0-4,0-4
0625-01-225,Ramsey,Humboldt High School,Saint Paul,0-4,0-4,5-9,0-4
0621-01-065,Ramsey,Irondale Senior High,New Brighton,5-9,10-19,0-4,0-4
0621-01-026,Ramsey,Island Lake Elementary,Shoreview,0-4,0-4,5-9,0-4
0625-01-230,Ramsey,Johnson Senior High,Saint Paul,5-9,0-4,0-4,0-4
0624-01-832,Ramsey,Lincoln Elementary,White Bear Lake,0-4,0-4,5-9,0-4
0623-01-728,Ramsey,Little Canada Elementary,Little Canada,0-4,0-4,5-9,0-4
0624-01-833,Ramsey,Matoska International,White Bear Lake,0-4,5-9,5-9,0-4
0625-01-342,Ramsey,Murray Middle School,Saint Paul,5-9,0-4,0-4,0-4
4098-07-020,Ramsey,Nova Classical Academy Upper School,Saint Paul,5-9,0-4,0-4,0-4
0624-01-828,Ramsey,Otter Lake Elementary,White Bear Lake,0-4,5-9,10-19,0-4
0623-01-073,Ramsey,Parkview Center School,Roseville,0-4,0-4,10-19,0-4
0625-01-541,Ramsey,Phalen Lake Hmong Studies Magnet,Saint Paul,0-4,5-9,0-4,0-4
0621-01-030,Ramsey,Pinewood Elementary,Mounds View,0-4,5-9,5-9,0-4
4213-07-020,Ramsey,Prodeo Academy St. Paul,Saint Paul,0-4,5-9,0-4,0-4
0623-01-070,Ramsey,Roseville Area Middle,Little Canada,0-4,0-4,5-9,0-4
0623-01-069,Ramsey,Roseville Area Senior High,Roseville,10-19,10-19,20-29,0-4
4112-07-010,Ramsey,St Paul Conservatory Performing Art,Saint Paul,0-4,5-9,5-9,0-4
0621-31-082,Ramsey,St. John the Baptist,New Brighton,0-4,5-9,0-4,0-4
0621-31-083,Ramsey,St. Odilia,Shoreview,0-4,5-9,5-9,0-4
4200-07-010,Ramsey,STEP Academy Charter School,Saint Paul,0-4,5-9,0-4,0-4
0624-01-059,Ramsey,Sunrise Park Middle,White Bear Lake,5-9,0-4,10-19,0-4
4132-07-010,Ramsey,Twin Cities Academy,Saint Paul,0-4,0-4,5-9,0-4
4152-07-010,Ramsey,Twin Cities German Immersion Charter School,Saint Paul,5-9,5-9,0-4,0-4
0625-01-252,Ramsey,Washington Tech Secondary Magnet,Saint Paul,5-9,0-4,5-9,0-4
0624-01-055,Ramsey,White Bear North Campus Senior,White Bear Lake,0-4,5-9,20-29,0-4
0624-01-095,Ramsey,White Bear South Campus Senior,White Bear Lake,5-9,0-4,0-4,0-4
0623-01-731,Ramsey,Williams Elementary,Shoreview,0-4,5-9,5-9,0-4
0659-01-003,Rice,Greenvale Park Elementary,Northfield,5-9,0-4,0-4,0-4
0659-01-002,Rice,Northfield Middle,Northfield,5-9,0-4,0-4,0-4
0659-01-001,Rice,Northfield Senior High,Northfield,5-9,0-4,5-9,0-4
0659-01-008,Rice,Sibley Elementary,Northfield,0-4,5-9,0-4,0-4
2184-01-003,Rock,Luverne Middle,Luverne,0-4,0-4,5-9,0-4
2184-01-004,Rock,Luverne Senior High,Luverne,0-4,0-4,10-19,0-4
0682-01-010,Roseau,Roseau Elementary,Roseau,0-4,0-4,10-19,0-4
0682-01-020,Roseau,Roseau Secondary,Roseau,0-4,5-9,10-19,0-4
0690-01-010,Roseau,Warroad Elementary,Warroad,0-4,0-4,10-19,0-4
0690-01-030,Roseau,Warroad High School,Warroad,0-4,5-9,10-19,0-4
0704-01-002,Saint Louis,A.I. Jedlicka Middle School,Proctor,0-4,0-4,5-9,0-4
0704-01-004,Saint Louis,Bay View Elementary,Duluth,0-4,0-4,10-19,0-4
0709-01-435,Saint Louis,Congdon Elementary,Duluth,0-4,0-4,5-9,0-4
0709-31-002,Saint Louis,Duluth Marshall School,Duluth,5-9,10-19,10-19,0-4
0709-01-220,Saint Louis,East High School,Duluth,5-9,10-19,0-4,0-4
0700-01-015,Saint Louis,Hermantown Middle,Hermantown,0-4,5-9,0-4,0-4
0701-01-350,Saint Louis,Hibbing High,Hibbing,0-4,0-4,10-19,0-4
0709-01-510,Saint Louis,Lester Park Elementary,Duluth,0-4,5-9,0-4,0-4
0701-01-310,Saint Louis,Lincoln Elementary,Hibbing,0-4,0-4,5-9,0-4
0696-01-003,Saint Louis,Memorial High School,Ely,0-4,5-9,0-4,0-4
2711-01-010,Saint Louis,Mesabi East Elementary,Aurora,0-4,0-4,5-9,0-4
2711-01-040,Saint Louis,Mesabi East Secondary,Aurora,0-4,0-4,5-9,0-4
2142-01-055,Saint Louis,North Woods Secondary,Cook,0-4,0-4,5-9,0-4
0704-01-006,Saint Louis,Pike Lake Elementary,Duluth,0-4,0-4,10-19,0-4
0704-01-001,Saint Louis,Proctor Senior High,Proctor,5-9,5-9,10-19,0-4
2909-01-030,Saint Louis,Roosevelt Elementary,Virginia,0-4,0-4,5-9,0-4
2142-01-040,Saint Louis,South Ridge Elementary,Culver,0-4,0-4,5-9,0-4
0695-01-101,Saint Louis,Vaughan Elementary,Chisholm,0-4,0-4,5-9,0-4
2909-01-090,Saint Louis,Virginia Secondary,Virginia,0-4,0-4,5-9,0-4
4184-07-010,Scott,Aspen Academy,Savage,0-4,10-19,5-9,0-4
0716-01-020,Scott,Belle Plaine Senior High,Belle Plaine,0-4,0-4,5-9,0-4
0721-01-510,Scott,Central Education Campus,New Prague,0-4,0-4,5-9,0-4
0716-01-010,Scott,Chatfield Elementary,Belle Plaine,0-4,0-4,10-19,0-4
0721-01-651,Scott,Falcon Ridge,New Prague,0-4,0-4,5-9,0-4
0717-01-637,Scott,Jordan Elementary,Jordan,0-4,0-4,5-9,0-4
0717-01-127,Scott,Jordan High School,Jordan,0-4,0-4,5-9,0-4
0717-01-128,Scott,Jordan Middle,Jordan,0-4,0-4,5-9,0-4
0721-01-111,Scott,New Prague Middle School,New Prague,0-4,0-4,10-19,0-4
0721-01-029,Scott,New Prague Senior High,New Prague,0-4,10-19,20-29,0-4
0719-01-030,Scott,Prior Lake High School,Savage,0-4,5-9,0-4,0-4
0720-31-001,Scott,Shakopee Area Catholic School,Shakopee,0-4,0-4,10-19,0-4
0720-01-083,Scott,Shakopee High School,Shakopee,5-9,10-19,10-19,0-4
0720-01-084,Scott,Shakopee West Middle School,Shakopee,0-4,0-4,5-9,0-4
0191-31-002,Scott,St. John the Baptist,Savage,0-4,0-4,5-9,0-4
0726-01-010,Sherburne,Becker Intermediate Elementary,Becker,0-4,0-4,5-9,0-4
0726-01-040,Sherburne,Becker Primary,Becker,0-4,0-4,5-9,0-4
0726-01-020,Sherburne,Becker Senior High,Becker,0-4,0-4,10-19,0-4
0727-01-020,Sherburne,Big Lake Senior High,Big Lake,0-4,0-4,5-9,0-4
0728-01-500,Sherburne,Elk River Senior High,Elk River,10-19,10-19,10-19,0-4
0727-01-010,Sherburne,Independence Elementary,Big Lake,0-4,0-4,5-9,0-4
0728-01-300,Sherburne,Lincoln Elementary,Elk River,0-4,0-4,5-9,0-4
0728-01-700,Sherburne,Meadowvale Elementary,Elk River,5-9,0-4,0-4,0-4
0728-01-410,Sherburne,Salk Middle School,Elk River,0-4,0-4,5-9,0-4
4160-07-010,Sherburne,Spectrum High School,Elk River,0-4,0-4,5-9,0-4
0728-01-170,Sherburne,Twin Lakes Elementary,Elk River,0-4,0-4,10-19,0-4
0728-01-400,Sherburne,VandenBerge Middle School,Elk River,0-4,0-4,5-9,0-4
0728-01-530,Sherburne,Zimmerman High School,Zimmerman,0-4,0-4,5-9,0-4
0728-01-350,Sherburne,Zimmerman Middle,Zimmerman,0-4,0-4,5-9,0-4
0745-01-060,Stearns,Albany Area High School,Albany,0-4,0-4,5-9,0-4
0745-01-010,Stearns,Albany Elementary,Albany,0-4,0-4,5-9,0-4
0742-01-057,Stearns,Apollo Senior High,Saint Cloud,0-4,10-19,10-19,0-4
4250-07-010,Stearns,Athlos Academy of Saint Cloud,Saint Cloud,0-4,5-9,5-9,0-4
2364-01-002,Stearns,Belgrade-Brooten-Elrosa Sec.,Belgrade,0-4,0-4,5-9,0-4
0742-31-003,Stearns,Cathedral - John XXIII,Saint Cloud,0-4,0-4,5-9,0-4
0742-01-035,Stearns,Discovery Community Elementary,Waite Park,0-4,5-9,5-9,0-4
0742-01-025,Stearns,Kennedy Community School,Saint Joseph,0-4,0-4,5-9,0-4
0739-01-020,Stearns,Kimball Secondary,Kimball,0-4,0-4,5-9,0-4
0740-01-010,Stearns,Melrose Elementary,Melrose,0-4,0-4,5-9,0-4
0742-01-052,Stearns,North Junior High,Saint Cloud,5-9,0-4,5-9,0-4
0742-01-051,Stearns,Oak Hill Community Elementary,Saint Cloud,0-4,5-9,5-9,0-4
0748-01-040,Stearns,Pine Meadow Primary School,Sartell,0-4,0-4,10-19,0-4
0748-01-050,Stearns,Sartell Middle,Sartell,0-4,10-19,10-19,0-4
0748-01-020,Stearns,Sartell Senior High,Sartell,0-4,20-29,10-19,0-4
0743-01-010,Stearns,Sauk Centre Elementary,Sauk Centre,0-4,0-4,10-19,0-4
0743-01-070,Stearns,Sauk Centre Middle,Sauk Centre,0-4,0-4,5-9,0-4
0743-01-030,Stearns,Sauk Centre Secondary,Sauk Centre,0-4,0-4,5-9,0-4
0742-01-054,Stearns,South Junior High,Saint Cloud,0-4,0-4,5-9,0-4
0742-01-059,Stearns,Technical Senior High,Saint Cloud,5-9,10-19,0-4,0-4
0761-01-901,Steele,Lincoln Elementary,Owatonna,0-4,0-4,5-9,0-4
0761-01-902,Steele,McKinley Elementary,Owatonna,0-4,5-9,10-19,0-4
0761-01-151,Steele,Owatonna Middle School,Owatonna,0-4,10-19,20-29,0-4
0761-01-150,Steele,Owatonna Senior High,Owatonna,5-9,5-9,20-29,0-4
0761-31-001,Steele,St. Mary's School,Owatonna,0-4,0-4,5-9,0-4
0761-01-904,Steele,Washington Elementary,Owatonna,0-4,0-4,5-9,0-4
2769-01-030,Stevens,Morris Area Elementary,Morris,0-4,5-9,10-19,0-4
2769-01-010,Stevens,Morris Area Secondary,Morris,5-9,5-9,5-9,0-4
0775-01-030,Swift,Murdock Elementary,Murdock,0-4,0-4,5-9,0-4
0777-01-103,Swift,Northside Elementary,Benson,0-4,0-4,5-9,0-4
2753-01-020,Todd,Long Prairie-Grey Secondary School,Long Prairie,0-4,0-4,5-9,0-4
2170-01-030,Todd,Staples-Motley Elementary,Staples,0-4,0-4,5-9,0-4
0811-01-040,Wabasha,Wabasha-Kellogg Secondary,Wabasha,0-4,0-4,5-9,0-4
2155-01-002,Wadena,Wadena-Deer Creek Elementary,Wadena,0-4,0-4,5-9,0-4
2155-01-001,Wadena,Wadena-Deer Creek Senior High,Wadena,0-4,0-4,10-19,0-4
2168-01-003,Waseca,NRHEG Secondary,New Richland,5-9,0-4,5-9,0-4
0829-01-050,Waseca,Waseca Senior High,Waseca,0-4,5-9,0-4,0-4
0834-01-785,Washington,Afton-Lakeland Elementary,Lakeland,0-4,0-4,5-9,0-4
0834-01-786,Washington,Andersen Elementary,Bayport,5-9,0-4,5-9,0-4
0834-01-797,Washington,Brookview Elementary,Woodbury,0-4,0-4,5-9,0-4
0833-01-025,Washington,East Ridge High School,Woodbury,10-19,0-4,0-4,0-4
0834-01-787,Washington,Lake Elmo Elementary,Lake Elmo,0-4,0-4,10-19,0-4
4116-07-010,Washington,Lakes International Language Academy Main Campus,Forest Lake,0-4,0-4,5-9,0-4
4116-07-020,Washington,Lakes International Language Academy-Headwaters Campus,Forest Lake,0-4,0-4,5-9,0-4
0832-01-030,Washington,Mahtomedi Middle,Mahtomedi,0-4,0-4,10-19,0-4
0832-01-040,Washington,Mahtomedi Senior High,Mahtomedi,0-4,5-9,5-9,0-4
4043-07-010,Washington,Math And Science Academy,Woodbury,0-4,5-9,5-9,0-4
0833-31-001,Washington,New Life Academy,Woodbury,0-4,0-4,5-9,0-4
0832-01-010,Washington,O.H. Anderson Elementary,Mahtomedi,0-4,0-4,5-9,0-4
0834-01-048,Washington,Oak-Land Middle School,Lake Elmo,0-4,10-19,20-29,0-4
0833-01-022,Washington,Oltman Middle School,Cottage Grove,5-9,0-4,0-4,0-4
0833-01-024,Washington,Park High School,Cottage Grove,10-19,0-4,0-4,0-4
0833-31-065,Washington,Saint Ambrose Woodbury Catholic Sch,Woodbury,0-4,0-4,5-9,0-4
0834-01-047,Washington,Stillwater Area High School,Stillwater,10-19,10-19,30-39,0-4
0834-01-049,Washington,Stillwater Middle School,Stillwater,0-4,5-9,5-9,0-4
0622-01-058,Washington,Tartan Senior High,Oakdale,5-9,5-9,0-4,0-4
0832-01-020,Washington,Wildwood Elementary,Stillwater,0-4,0-4,10-19,0-4
0833-01-029,Washington,Woodbury High School,Woodbury,5-9,0-4,0-4,0-4
4228-07-010,Washington,Woodbury Leadership Academy,Woodbury,0-4,0-4,5-9,0-4
0833-01-028,Washington,Woodbury Middle School,Woodbury,5-9,0-4,0-4,0-4
0831-01-631,Washington,Wyoming Elementary,Wyoming,0-4,0-4,5-9,0-4
0840-01-111,Watonwan,St. James Middle/High School,Saint James,0-4,0-4,5-9,0-4
4001-07-010,Winona,Bluffview Montessori,Winona,0-4,5-9,5-9,0-4
0861-31-031,Winona,Cotter Schools (Jr/Sr),Winona,5-9,10-19,20-29,0-4
0861-01-002,Winona,Jefferson Elementary,Winona,5-9,0-4,0-4,0-4
0857-01-010,Winona,Lewiston-Altura Elementary,Lewiston,5-9,0-4,0-4,0-4
0857-01-020,Winona,Lewiston-Altura Intermediate El,Altura,5-9,0-4,0-4,0-4
0858-01-002,Winona,St. Charles Elementary,Saint Charles,0-4,0-4,5-9,0-4
0858-01-003,Winona,St. Charles Secondary,Saint Charles,0-4,5-9,10-19,0-4
0861-01-006,Winona,Winona Middle,Winona,10-19,0-4,0-4,0-4
0861-01-007,Winona,Winona Senior High,Winona,20-29,0-4,0-4,0-4
0876-01-001,Wright,Annandale Elementary School,Annandale,0-4,0-4,5-9,0-4
0876-01-002,Wright,Annandale Middle School,Annandale,0-4,0-4,5-9,0-4
0876-01-003,Wright,Annandale Senior High,Annandale,0-4,0-4,5-9,0-4
0885-01-060,Wright,Big Woods Elementary,Saint Michael,0-4,0-4,5-9,0-4
0877-01-030,Wright,Buffalo Community Middle,Buffalo,10-19,0-4,5-9,0-4
0877-01-040,Wright,Buffalo Senior High,Buffalo,5-9,0-4,10-19,0-4
0879-01-020,Wright,Delano High School,Delano,0-4,0-4,5-9,0-4
0879-01-015,Wright,Delano Intermediate School,Delano,0-4,0-4,5-9,0-4
0885-01-070,Wright,Fieldstone Elementary School,Saint Michael,0-4,0-4,5-9,0-4
4118-07-010,Wright,Kaleidoscope Charter Elementary School,Otsego,0-4,0-4,5-9,0-4
0881-01-020,Wright,Maple Lake Secondary,Maple Lake,5-9,0-4,0-4,0-4
0882-01-030,Wright,Monticello Middle,Monticello,0-4,0-4,5-9,0-4
0882-01-020,Wright,Monticello Senior High,Monticello,0-4,5-9,10-19,0-4
0877-01-050,Wright,Montrose Elementary School of Innovation,Montrose,0-4,0-4,5-9,0-4
0728-01-800,Wright,Otsego Elementary,Otsego,5-9,0-4,5-9,0-4
0728-01-180,Wright,Prairie View Elementary School,Otsego,0-4,5-9,10-19,0-4
0728-01-380,Wright,Prairie View Middle School,Otsego,0-4,0-4,5-9,0-4
0885-01-040,Wright,St. Michael Elementary,Saint Michael,0-4,0-4,5-9,0-4
0885-01-030,Wright,St. Michael-Albertville Middle East,Saint Michael,0-4,0-4,10-19,0-4
0885-01-090,Wright,St. Michael-Albertville Middle West,Albertville,0-4,0-4,5-9,0-4
0885-01-020,Wright,St. Michael-Albertville Senior High,Saint Michael,0-4,0-4,10-19,0-4
2190-01-022,Yellow Medicine,Yellow Medicine East High School,Granite Falls,0-4,0-4,5-9,0-4
