MDE ID,County,Name,City,10/02/21,10/16/21,10/30/21,11/13/21
0279-01-669,Hennepin,Rush Creek Elementary,Maple Grove,0-4,10-19,0-4,0-4
0001-03-324,Hennepin,Sanford Middle,Minneapolis,0-4,5-9,0-4,0-4
4159-07-010,Hennepin,Seven Hills Preparatory Academy,Bloomington,0-4,5-9,5-9,0-4
0001-03-160,Hennepin,Seward Elementary,Minneapolis,0-4,5-9,0-4,0-4
0001-03-161,Hennepin,Sheridan Elementary,Minneapolis,0-4,5-9,0-4,0-4
0280-01-701,Hennepin,Sheridan Hills Elementary,Richfield,10-19,0-4,0-4,0-4
0001-03-362,Hennepin,South Senior High,Minneapolis,0-4,5-9,0-4,0-4
0273-01-019,Hennepin,South View Middle,Edina,0-4,5-9,0-4,0-4
0279-31-002,Hennepin,St. Alphonsus,Brooklyn Center,0-4,0-4,0-4,5-9
0282-01-020,Hennepin,St. Anthony Village Senior High,Saint Anthony,0-4,0-4,5-9,0-4
0283-01-040,Hennepin,St. Louis Park Senior High,Saint Louis Park,0-4,5-9,0-4,0-4
0279-31-004,Hennepin,St. Vincent de Paul,Brooklyn Park,0-4,5-9,0-4,0-4
0284-01-808,Hennepin,Sunset Hill Elementary,Plymouth,0-4,0-4,0-4,10-19
0283-01-755,Hennepin,Susan Lindgren Elementary,Saint Louis Park,0-4,0-4,5-9,0-4
4078-07-020,Hennepin,Twin Cities International Schools,Minneapolis,0-4,5-9,0-4,0-4
0001-03-368,Hennepin,Washburn Senior High,Minneapolis,5-9,0-4,0-4,0-4
0284-01-050,Hennepin,Wayzata High,Plymouth,5-9,0-4,0-4,0-4
0279-01-673,Hennepin,Weaver Lake STEM,Maple Grove,5-9,0-4,0-4,0-4
0282-01-040,Hennepin,Wilshire Park Elementary,Saint Anthony,0-4,0-4,5-9,5-9
0001-03-170,Hennepin,Windom School,Minneapolis,5-9,0-4,0-4,0-4
0300-31-001,Houston,Crucifixion,La Crescent,0-4,0-4,0-4,5-9
0308-01-010,Hubbard,Nevis Elementary,Nevis,5-9,0-4,0-4,0-4
0309-01-030,Hubbard,Park Rapids Area Century Elementary,Park Rapids,5-9,5-9,0-4,0-4
0309-01-080,Hubbard,Park Rapids Area Century Middle,Park Rapids,0-4,5-9,0-4,0-4
0309-01-060,Hubbard,Park Rapids Senior High,Park Rapids,10-19,5-9,0-4,0-4
4227-07-030,Isanti,Art & Science Academy Middle School,Isanti,0-4,5-9,0-4,0-4
4227-07-010,Isanti,Art and Science Academy,Isanti,10-19,0-4,0-4,0-4
0911-01-301,Isanti,Cambridge Middle School,Cambridge,0-4,0-4,0-4,5-9
0911-01-101,Isanti,Cambridge Primary School,Cambridge,0-4,5-9,0-4,0-4
0911-01-350,Isanti,Cambridge-Isanti High School,Cambridge,30-39,20-29,5-9,5-9
0911-01-302,Isanti,Isanti Middle School,Isanti,0-4,5-9,0-4,0-4
0318-01-350,Itasca,Bigfork Secondary,Bigfork,10-19,0-4,0-4,0-4
0318-01-110,Itasca,Cohasset Elementary,Cohasset,0-4,5-9,0-4,0-4
0317-01-001,Itasca,Deer River Secondary,Deer River,0-4,5-9,0-4,0-4
0318-01-140,Itasca,East Rapids Elementary,Grand Rapids,0-4,5-9,0-4,0-4
0318-01-360,Itasca,Grand Rapids Senior High,Grand Rapids,20-29,5-9,0-4,0-4
0319-01-020,Itasca,Keewatin-Nashwauk Elementary School,Keewatin,5-9,0-4,0-4,0-4
0319-01-050,Itasca,Nashwauk Secondary,Nashwauk,5-9,5-9,0-4,0-4
0318-01-370,Itasca,Robert J. Elkington Middle School,Grand Rapids,10-19,10-19,0-4,0-4
0318-01-155,Itasca,West Rapids Elementary,Grand Rapids,0-4,5-9,5-9,0-4
0330-01-030,Jackson,Heron Lake-Okabena Secondary,Okabena,5-9,0-4,0-4,0-4
0332-01-030,Kanabec,Mora Elementary School,Mora,0-4,0-4,0-4,5-9
0332-01-040,Kanabec,Mora Secondary,Mora,10-19,10-19,0-4,5-9
0333-01-010,Kanabec,Ogilvie Elementary,Ogilvie,0-4,0-4,0-4,0-4
0333-01-020,Kanabec,Ogilvie Secondary,Ogilvie,0-4,0-4,0-4,5-9
0347-01-109,Kandiyohi,Kennedy Elementary,Willmar,20-29,20-29,0-4,0-4
0347-01-110,Kandiyohi,Lakeland Elementary School,Willmar,0-4,10-19,0-4,0-4
0345-01-010,Kandiyohi,Prairie Woods Elementary,New London,10-19,5-9,5-9,0-4
0347-01-108,Kandiyohi,Roosevelt Elementary,Willmar,5-9,5-9,5-9,0-4
0347-01-301,Kandiyohi,Willmar Middle School,Willmar,5-9,10-19,5-9,0-4
0347-01-300,Kandiyohi,Willmar Senior High,Willmar,20-29,20-29,5-9,0-4
2171-01-030,Kittson,Kittson Central Secondary,Hallock,5-9,0-4,0-4,0-4
0361-01-007,Koochiching,Falls Elementary,International Falls,0-4,0-4,0-4,5-9
0362-01-020,Koochiching,Littlefork-Big Falls Elementary,Littlefork,5-9,0-4,0-4,0-4
0362-01-030,Koochiching,Littlefork-Big Falls Secondary,Littlefork,5-9,0-4,0-4,0-4
0363-01-080,Koochiching,Northome Elementary,Northome,5-9,0-4,0-4,0-4
0378-01-020,Lac qui Parle,Dawson-Boyd Secondary,Dawson,0-4,5-9,0-4,0-4
2853-01-040,Lac qui Parle,Lac qui Parle Valley Secondary,Madison,10-19,0-4,0-4,0-4
0381-01-040,Lake,Minnehaha Elementary,Two Harbors,5-9,0-4,0-4,0-4
0390-01-222,Lake of The Woods,Lake of The Woods Secondary,Baudette,0-4,5-9,0-4,0-4
0391-01-010,Le Sueur,Cleveland Elementary,Cleveland,5-9,0-4,0-4,0-4
2905-01-020,Le Sueur,Tri-City United High School,Montgomery,10-19,10-19,5-9,0-4
2143-01-030,Le Sueur,Waterville Elementary,Waterville,5-9,0-4,0-4,0-4
2143-01-040,Le Sueur,Waterville-Elysian-Morristown Sr.,Waterville,5-9,5-9,0-4,0-4
2167-01-010,Lyon,Lakeview Elementary,Cottonwood,0-4,5-9,5-9,0-4
2167-01-020,Lyon,Lakeview Secondary,Cottonwood,10-19,0-4,0-4,0-4
0413-01-001,Lyon,Marshall High School,Marshall,5-9,0-4,0-4,0-4
0413-01-006,Lyon,Marshall Middle School,Marshall,0-4,0-4,0-4,5-9
0414-01-001,Lyon,Minneota Elementary,Minneota,10-19,0-4,0-4,0-4
2904-01-002,Lyon,Tracy Elementary,Tracy,5-9,20-29,0-4,0-4
2904-01-001,Lyon,Tracy Secondary,Tracy,5-9,0-4,0-4,0-4
0413-01-003,Lyon,West Side Elementary,Marshall,0-4,10-19,0-4,0-4
2856-01-030,Marshall,Stephen Senior High,Stephen,5-9,0-4,0-4,0-4
2176-01-010,Marshall,Warren Elementary,Warren,5-9,5-9,0-4,0-4
2176-01-020,Marshall,Warren-Alvarado-Oslo Secondary,Warren,10-19,5-9,0-4,0-4
2752-01-050,Martin,Fairmont Elementary School,Fairmont,10-19,10-19,5-9,5-9
2752-01-060,Martin,Fairmont Jr./Sr. High School,Fairmont,20-29,10-19,0-4,0-4
2536-01-020,Martin,Granada Huntley East Chain High School,Granada,5-9,0-4,0-4,0-4
2448-01-020,Martin,Martin County West Senior High,Sherburn,5-9,0-4,0-4,0-4
2448-01-015,Martin,Trimont Elementary,Trimont,10-19,0-4,0-4,0-4
0458-01-010,Martin,Truman Elementary,Truman,5-9,0-4,0-4,0-4
2859-01-060,McLeod,Glencoe-Silver Lake Senior High,Glencoe,10-19,10-19,5-9,0-4
0423-01-010,McLeod,Hutchinson Park Elementary,Hutchinson,0-4,5-9,0-4,0-4
0423-01-030,McLeod,Hutchinson Senior High,Hutchinson,5-9,5-9,0-4,0-4
0423-01-060,McLeod,Hutchinson West Elementary,Hutchinson,5-9,0-4,0-4,0-4
2859-01-030,McLeod,Lakeside Elementary,Silver Lake,5-9,5-9,0-4,0-4
2859-01-010,McLeod,Lincoln Elementary,Glencoe,0-4,5-9,0-4,0-4
2396-01-300,Meeker,A.C.G.C. Secondary,Grove City,5-9,5-9,0-4,0-4
0466-01-003,Meeker,Dassel Elementary,Dassel,5-9,0-4,0-4,0-4
0463-01-020,Meeker,Eden Valley Secondary,Eden Valley,10-19,5-9,0-4,0-4
0465-01-010,Meeker,Lake Ripley Elementary,Litchfield,10-19,0-4,0-4,0-4
0465-01-030,Meeker,Litchfield Middle School,Litchfield,10-19,5-9,0-4,0-4
0465-01-040,Meeker,Litchfield Senior High,Litchfield,5-9,5-9,0-4,0-4
0477-01-030,Mille Lacs,Princeton High School,Princeton,5-9,5-9,5-9,5-9
0477-01-010,Mille Lacs,Princeton Intermediate School,Princeton,10-19,5-9,0-4,0-4
0477-01-020,Mille Lacs,Princeton Middle School,Princeton,5-9,0-4,0-4,5-9
0477-01-001,Mille Lacs,Princeton Primary School,Princeton,10-19,5-9,0-4,0-4
0482-01-200,Morrison,Community Middle,Little Falls,10-19,20-29,5-9,0-4
0484-01-030,Morrison,Healy Secondary,Pierz,5-9,0-4,0-4,0-4
0482-01-130,Morrison,Knight Elementary,Randall,0-4,5-9,0-4,0-4
0482-01-120,Morrison,Lindbergh Elementary,Little Falls,0-4,0-4,5-9,0-4
0482-01-300,Morrison,Little Falls Senior High,Little Falls,10-19,10-19,0-4,0-4
0484-01-020,Morrison,Pioneer Elementary,Pierz,0-4,5-9,0-4,0-4
0485-01-010,Morrison,Royalton Elementary,Royalton,10-19,0-4,0-4,0-4
0485-01-020,Morrison,Royalton High School,Royalton,5-9,5-9,0-4,0-4
0485-01-050,Morrison,Royalton Middle School,Royalton,10-19,0-4,0-4,0-4
0486-01-010,Morrison,Swanville Elementary,Swanville,5-9,5-9,0-4,0-4
0486-01-020,Morrison,Swanville Secondary,Swanville,5-9,0-4,0-4,0-4
0487-01-020,Morrison,Upsala Secondary,Upsala,0-4,5-9,0-4,0-4
0492-01-200,Mower,Austin Senior High,Austin,5-9,5-9,5-9,10-19
0492-01-010,Mower,Banfield Elementary,Austin,10-19,0-4,0-4,0-4
0492-01-300,Mower,Ellis Middle,Austin,0-4,5-9,0-4,0-4
0495-01-010,Mower,Grand Meadow Elementary,Grand Meadow,10-19,0-4,0-4,0-4
0495-01-020,Mower,Grand Meadow Middle,Grand Meadow,5-9,5-9,0-4,0-4
0495-01-030,Mower,Grand Meadow Senior High,Grand Meadow,5-9,5-9,0-4,0-4
0492-01-280,Mower,I.J. Holton Intermediate School,Austin,5-9,5-9,0-4,0-4
0492-01-070,Mower,Southgate Elementary,Austin,5-9,0-4,0-4,0-4
0500-01-030,Mower,Southland Elementary,Rose Creek,0-4,5-9,0-4,0-4
0505-01-010,Murray,Fulda Elementary,Fulda,0-4,10-19,0-4,0-4
0505-01-020,Murray,Fulda Secondary,Fulda,0-4,5-9,5-9,0-4
2169-01-010,Murray,Murray Co. Central Elementary,Slayton,5-9,5-9,0-4,0-4
2169-01-020,Murray,Murray County Central Secondary,Slayton,10-19,5-9,0-4,0-4
0077-01-190,Nicollet,Dakota Meadows Middle School,North Mankato,0-4,0-4,5-9,5-9
0077-01-020,Nicollet,Hoover Elementary,North Mankato,0-4,0-4,0-4,10-19
0077-01-040,Nicollet,Monroe Elementary,North Mankato,0-4,10-19,5-9,0-4
0507-01-010,Nicollet,Nicollet Elementary School,Nicollet,0-4,5-9,0-4,0-4
0507-01-015,Nicollet,Nicollet Middle School,Nicollet,0-4,5-9,0-4,0-4
0507-01-020,Nicollet,Nicollet Senior High School,Nicollet,0-4,5-9,0-4,0-4
0508-01-080,Nicollet,St. Peter Middle School,Saint Peter,0-4,0-4,5-9,5-9
0518-01-004,Nobles,Worthington Middle,Worthington,5-9,5-9,0-4,0-4
0518-01-008,Nobles,Worthington Senior High,Worthington,0-4,5-9,0-4,0-4
2854-01-030,Norman,Ada-Borup Secondary,Ada,10-19,10-19,0-4,0-4
0535-01-110,Olmsted,Bamber Valley Elementary,Rochester,10-19,0-4,0-4,0-4
0534-01-010,Olmsted,Bear Cave Intermediate School,Stewartville,0-4,5-9,0-4,0-4
0534-01-011,Olmsted,Bonner Elementary,Stewartville,0-4,5-9,0-4,0-4
0531-01-060,Olmsted,Byron Primary School,Byron,5-9,0-4,0-4,0-4
0535-01-305,Olmsted,Century Senior High,Rochester,5-9,5-9,0-4,0-4
0533-01-020,Olmsted,Dover-Eyota Elementary,Eyota,0-4,5-9,0-4,0-4
0535-01-120,Olmsted,Elton Hills Elementary,Rochester,0-4,5-9,0-4,0-4
0535-01-124,Olmsted,Franklin Elementary,Rochester,5-9,0-4,0-4,0-4
0535-01-126,Olmsted,Gage Elementary,Rochester,5-9,0-4,0-4,0-4
0535-01-129,Olmsted,George W. Gibbs Elementary,Rochester,0-4,10-19,0-4,0-4
0535-01-134,Olmsted,Hoover Elementary,Rochester,5-9,0-4,0-4,0-4
0535-01-136,Olmsted,Jefferson Elementary,Rochester,5-9,0-4,0-4,0-4
0535-01-325,Olmsted,John Adams Middle,Rochester,10-19,5-9,0-4,0-4
0535-01-310,Olmsted,John Marshall Senior High,Rochester,10-19,5-9,0-4,0-4
0535-01-335,Olmsted,Kellogg Middle,Rochester,5-9,5-9,0-4,0-4
0535-01-140,Olmsted,Longfellow Choice Elementary,Rochester,5-9,0-4,0-4,0-4
0535-01-315,Olmsted,Mayo Senior High,Rochester,5-9,10-19,5-9,0-4
4135-07-010,Olmsted,Rochester Math And Science Academy,Rochester,5-9,0-4,0-4,0-4
0535-31-170,Olmsted,Schaeffer Academy,Rochester,0-4,5-9,0-4,0-4
0534-01-020,Olmsted,Stewartville Middle,Stewartville,5-9,20-29,5-9,0-4
0534-01-030,Olmsted,Stewartville Senior High,Stewartville,10-19,5-9,0-4,0-4
0535-01-152,Olmsted,Washington Elementary,Rochester,5-9,0-4,0-4,0-4
0535-01-330,Olmsted,Willow Creek Middle,Rochester,5-9,5-9,5-9,5-9
0544-01-130,Otter Tail,Adams Elementary,Fergus Falls,5-9,10-19,0-4,0-4
0544-01-140,Otter Tail,Cleveland Elementary,Fergus Falls,0-4,5-9,0-4,0-4
0549-01-010,Otter Tail,Heart of The Lake Elementary,Perham,5-9,5-9,0-4,0-4
0544-01-390,Otter Tail,Kennedy High School,Fergus Falls,0-4,5-9,0-4,0-4
0544-01-380,Otter Tail,Kennedy Middle School,Fergus Falls,0-4,10-19,0-4,0-4
0553-01-010,Otter Tail,New York Mills Elementary,New York Mills,5-9,0-4,0-4,0-4
0553-01-020,Otter Tail,New York Mills Secondary,New York Mills,5-9,0-4,0-4,0-4
0547-01-010,Otter Tail,Parkers Prairie Elementary,Parkers Prairie,0-4,5-9,0-4,0-4
0549-01-030,Otter Tail,Perham Senior High,Perham,10-19,5-9,0-4,0-4
0549-01-020,Otter Tail,Prairie Wind Middle,Perham,0-4,5-9,0-4,0-4
0550-01-010,Otter Tail,Underwood Elementary,Underwood,5-9,0-4,0-4,0-4
2165-01-010,Pine,Hinckley Elementary,Hinckley,0-4,0-4,5-9,0-4
2165-01-020,Pine,Hinckley-Finlayson Secondary,Hinckley,0-4,5-9,0-4,0-4
0578-01-010,Pine,Pine City Elementary,Pine City,0-4,0-4,0-4,10-19
0577-01-040,Pine,Willow River Secondary,Willow River,10-19,0-4,0-4,0-4
0593-01-090,Polk,Crookston Secondary,Crookston,10-19,0-4,0-4,0-4
0599-01-010,Polk,Fertile-Beltrami Elementary,Fertile,5-9,5-9,0-4,0-4
0599-01-020,Polk,Fertile-Beltrami Secondary,Fertile,0-4,5-9,0-4,0-4
0601-01-020,Polk,Fosston Secondary,Fosston,10-19,0-4,0-4,0-4
0601-01-010,Polk,Magelssen Elementary,Fosston,10-19,0-4,0-4,0-4
2609-01-010,Polk,Win-E-Mac Elementary,Erskine,5-9,0-4,0-4,0-4
2149-01-060,Pope,Minnewaska Area Intermediate School,Glenwood,5-9,10-19,0-4,0-4
2149-01-050,Pope,Minnewaska Secondary,Glenwood,10-19,10-19,0-4,0-4
0625-01-579,Ramsey,American Indian Magnet School,Saint Paul,0-4,5-9,0-4,0-4
0621-01-025,Ramsey,Bel Air Elementary,New Brighton,0-4,5-9,0-4,5-9
0623-01-721,Ramsey,Brimhall Elementary,Roseville,0-4,0-4,5-9,0-4
0624-01-057,Ramsey,Central Middle,White Bear Lake,0-4,5-9,0-4,0-4
0625-01-210,Ramsey,Central Senior High,Saint Paul,0-4,5-9,0-4,0-4
0621-01-070,Ramsey,Chippewa Middle School,North Oaks,5-9,5-9,0-4,0-4
0625-01-431,Ramsey,Como Park Elementary,Saint Paul,0-4,5-9,0-4,0-4
0623-01-724,Ramsey,Falcon Heights Elementary,Falcon Heights,10-19,0-4,0-4,0-4
0625-01-464,Ramsey,Frost Lake Elementary School,Saint Paul,0-4,0-4,0-4,5-9
4186-07-010,Ramsey,Global Academy,New Brighton,5-9,0-4,0-4,0-4
0625-01-476,Ramsey,Groveland Park Elementary,Saint Paul,0-4,5-9,0-4,0-4
0625-01-215,Ramsey,Harding Senior High,Saint Paul,0-4,5-9,0-4,0-4
0625-31-842,Ramsey,Highland Catholic,Saint Paul,0-4,0-4,0-4,5-9
0622-31-064,Ramsey,Hill-Murray,Maplewood,5-9,0-4,0-4,0-4
4103-07-030,Ramsey,Hmong College Prep Academy,Saint Paul,5-9,0-4,0-4,0-4
0625-31-845,Ramsey,Holy Spirit School,Saint Paul,0-4,0-4,5-9,5-9
0625-01-225,Ramsey,Humboldt High School,Saint Paul,0-4,5-9,0-4,0-4
0621-01-065,Ramsey,Irondale Senior High,New Brighton,5-9,0-4,0-4,5-9
0621-01-026,Ramsey,Island Lake Elementary,Shoreview,0-4,5-9,0-4,5-9
0625-31-850,Ramsey,Maternity of Mary St. Andrew,Saint Paul,5-9,0-4,0-4,0-4
0624-01-833,Ramsey,Matoska International,White Bear Lake,5-9,0-4,0-4,0-4
0625-01-527,Ramsey,Mississippi Creative Arts Elementary,Saint Paul,5-9,0-4,0-4,0-4
0621-01-064,Ramsey,Mounds View Senior High,Arden Hills,5-9,5-9,0-4,0-4
4240-07-010,Ramsey,New Century School,Saint Paul,5-9,0-4,0-4,0-4
0622-01-057,Ramsey,North Senior High,North Saint Paul,5-9,5-9,0-4,0-4
0624-01-828,Ramsey,Otter Lake Elementary,White Bear Lake,5-9,0-4,0-4,0-4
0623-01-073,Ramsey,Parkview Center School,Roseville,0-4,0-4,5-9,5-9
0621-01-030,Ramsey,Pinewood Elementary,Mounds View,0-4,0-4,0-4,5-9
0622-31-066,Ramsey,Presentation of Mary School,Maplewood,0-4,0-4,0-4,5-9
0625-01-345,Ramsey,Ramsey Middle School,Saint Paul,5-9,0-4,0-4,0-4
0625-01-545,Ramsey,Randolph Heights Elementary,Saint Paul,0-4,5-9,0-4,0-4
0623-01-069,Ramsey,Roseville Area Senior High,Roseville,0-4,5-9,0-4,0-4
0625-01-558,Ramsey,Saint Paul Music Academy,Saint Paul,5-9,0-4,0-4,0-4
0625-31-861,Ramsey,St. Agnes,Saint Paul,0-4,5-9,5-9,0-4
0625-01-557,Ramsey,St. Anthony Park Elementary,Saint Paul,5-9,0-4,0-4,0-4
0623-31-705,Ramsey,St. Jerome,Maplewood,0-4,5-9,0-4,0-4
0621-31-082,Ramsey,St. John the Baptist,New Brighton,5-9,0-4,0-4,0-4
0621-01-035,Ramsey,Turtle Lake Elementary,Shoreview,5-9,5-9,0-4,0-4
4152-07-010,Ramsey,Twin Cities German Immersion Charter School,Saint Paul,5-9,0-4,0-4,0-4
0621-01-036,Ramsey,Valentine Hills Elementary,Arden Hills,5-9,0-4,0-4,0-4
0622-01-036,Ramsey,Webster Elementary,North Saint Paul,0-4,5-9,0-4,0-4
0624-01-055,Ramsey,White Bear North Campus Senior,White Bear Lake,10-19,0-4,0-4,0-4
0624-01-095,Ramsey,White Bear South Campus Senior,White Bear Lake,10-19,0-4,0-4,0-4
0623-01-731,Ramsey,Williams Elementary,Shoreview,0-4,10-19,0-4,0-4
0630-01-010,Red Lake,J.A. Hughes Elementary,Red Lake Falls,5-9,0-4,0-4,0-4
2906-01-011,Red Lake,Red Lake County Central Elementary,Plummer,10-19,0-4,0-4,0-4
2897-01-003,Redwood,Redwood Valley Middle,Redwood Falls,10-19,0-4,0-4,0-4
2897-01-002,Redwood,Reede Gray Elementary,Redwood Falls,10-19,0-4,0-4,0-4
2898-01-015,Redwood,Walnut Grove Elementary,Walnut Grove,5-9,0-4,0-4,0-4
2159-01-010,Renville,Buffalo Lake-Hector Elementary,Buffalo Lake,0-4,0-4,5-9,0-4
0659-01-007,Rice,Bridgewater Elementary,Northfield,0-4,5-9,0-4,0-4
0659-01-001,Rice,Northfield Senior High,Northfield,0-4,5-9,5-9,10-19
2184-01-002,Rock,Luverne Elementary,Luverne,5-9,0-4,0-4,0-4
2184-01-004,Rock,Luverne Senior High,Luverne,10-19,0-4,0-4,0-4
0682-01-010,Roseau,Roseau Elementary,Roseau,10-19,5-9,5-9,5-9
0682-01-020,Roseau,Roseau Secondary,Roseau,0-4,0-4,5-9,5-9
0690-01-010,Roseau,Warroad Elementary,Warroad,5-9,5-9,0-4,0-4
0690-01-030,Roseau,Warroad High School,Warroad,5-9,5-9,5-9,0-4
2142-01-096,Saint Louis,Cherry Elementary,Iron,30-39,5-9,0-4,0-4
2142-01-095,Saint Louis,Cherry Secondary,Iron,20-29,5-9,0-4,0-4
0709-01-215,Saint Louis,Denfeld High School,Duluth,5-9,5-9,0-4,0-4
2909-01-040,Saint Louis,Eveleth-Gilbert Senior High,Eveleth,0-4,5-9,0-4,0-4
2909-01-010,Saint Louis,Franklin Elementary,Eveleth,0-4,5-9,0-4,0-4
0700-01-010,Saint Louis,Hermantown Elementary,Hermantown,0-4,5-9,5-9,0-4
0700-01-020,Saint Louis,Hermantown Senior High,Hermantown,0-4,5-9,0-4,0-4
0701-01-350,Saint Louis,Hibbing High,Hibbing,10-19,5-9,0-4,0-4
0709-01-475,Saint Louis,Homecroft Elementary,Duluth,5-9,0-4,0-4,0-4
0709-01-525,Saint Louis,Laura MacArthur Elementary,Duluth,5-9,5-9,0-4,0-4
0701-01-310,Saint Louis,Lincoln Elementary,Hibbing,5-9,10-19,0-4,0-4
0709-01-225,Saint Louis,Lincoln Park Middle School,Duluth,5-9,0-4,0-4,0-4
0709-01-520,Saint Louis,Lowell Elementary,Duluth,0-4,5-9,0-4,0-4
0712-01-001,Saint Louis,Merritt Elementary,Mountain Iron,0-4,0-4,10-19,0-4
2711-01-010,Saint Louis,Mesabi East Elementary,Aurora,5-9,5-9,0-4,0-4
2711-01-040,Saint Louis,Mesabi East Secondary,Aurora,0-4,10-19,0-4,0-4
0712-01-003,Saint Louis,Mountain Iron-Buhl Secondary,Mountain Iron,0-4,5-9,0-4,0-4
4084-07-010,Saint Louis,North Shore Community School,Duluth,0-4,5-9,0-4,0-4
4020-07-010,Saint Louis,North Star Academy,Duluth,0-4,10-19,0-4,0-4
2142-01-050,Saint Louis,North Woods Elementary,Cook,0-4,5-9,0-4,0-4
2142-01-055,Saint Louis,North Woods Secondary,Cook,10-19,0-4,0-4,0-4
0709-01-335,Saint Louis,Ordean East Middle School,Duluth,5-9,0-4,0-4,0-4
0704-01-006,Saint Louis,Pike Lake Elementary,Duluth,5-9,0-4,0-4,0-4
2909-01-030,Saint Louis,Roosevelt Elementary,Virginia,5-9,0-4,0-4,0-4
2909-01-090,Saint Louis,Virginia Secondary,Virginia,5-9,5-9,0-4,0-4
0720-01-865,Scott,Eagle Creek Elementary School,Shakopee,0-4,0-4,0-4,5-9
0721-01-521,Scott,Eagle View,Elko New Market,10-19,5-9,5-9,0-4
0721-01-651,Scott,Falcon Ridge,New Prague,10-19,5-9,0-4,0-4
0719-01-019,Scott,Hamilton Ridge Elementary School,Savage,0-4,0-4,0-4,5-9
0717-01-637,Scott,Jordan Elementary,Jordan,10-19,5-9,0-4,0-4
0717-01-127,Scott,Jordan High School,Jordan,5-9,0-4,0-4,0-4
0721-01-111,Scott,New Prague Middle School,New Prague,40-49,10-19,5-9,0-4
0721-01-029,Scott,New Prague Senior High,New Prague,20-29,5-9,10-19,10-19
0716-01-011,Scott,Oak Crest Elementary,Belle Plaine,0-4,5-9,0-4,0-4
0719-01-030,Scott,Prior Lake High School,Savage,5-9,5-9,0-4,0-4
0721-01-345,Scott,Raven Stream Elementary,New Prague,5-9,0-4,0-4,0-4
0720-01-085,Scott,Shakopee East Middle School,Shakopee,5-9,0-4,0-4,0-4
0720-01-083,Scott,Shakopee High School,Shakopee,10-19,5-9,0-4,0-4
0720-01-084,Scott,Shakopee West Middle School,Shakopee,5-9,0-4,0-4,0-4
0719-01-021,Scott,Twin Oaks Middle School,Prior Lake,5-9,0-4,0-4,0-4
0719-01-010,Scott,Westwood El.,Prior Lake,5-9,0-4,0-4,5-9
0726-01-010,Sherburne,Becker Intermediate Elementary,Becker,10-19,10-19,0-4,0-4
0726-01-030,Sherburne,Becker Middle,Becker,10-19,0-4,0-4,0-4
0726-01-040,Sherburne,Becker Primary,Becker,10-19,10-19,0-4,0-4
0726-01-020,Sherburne,Becker Senior High,Becker,20-29,5-9,0-4,0-4
0727-01-030,Sherburne,Big Lake Middle School,Big Lake,0-4,10-19,0-4,0-4
0727-01-020,Sherburne,Big Lake Senior High,Big Lake,5-9,0-4,0-4,0-4
0742-01-016,Sherburne,Clearview Elementary,Clear Lake,0-4,5-9,5-9,5-9
0728-01-500,Sherburne,Elk River Senior High,Elk River,5-9,5-9,0-4,0-4
0727-01-010,Sherburne,Independence Elementary,Big Lake,5-9,0-4,0-4,0-4
0727-01-040,Sherburne,Liberty Elementary,Big Lake,0-4,5-9,0-4,0-4
0728-01-300,Sherburne,Lincoln Elementary,Elk River,5-9,0-4,0-4,0-4
0728-01-700,Sherburne,Meadowvale Elementary,Elk River,0-4,0-4,5-9,0-4
0728-01-110,Sherburne,Parker Elementary,Elk River,5-9,5-9,0-4,0-4
0728-01-410,Sherburne,Salk Middle School,Elk River,10-19,0-4,0-4,0-4
4160-07-010,Sherburne,Spectrum High School,Elk River,10-19,5-9,0-4,0-4
0728-01-170,Sherburne,Twin Lakes Elementary,Elk River,5-9,0-4,0-4,0-4
0728-01-400,Sherburne,VandenBerge Middle School,Elk River,0-4,5-9,0-4,0-4
0728-01-210,Sherburne,Westwood Elementary,Zimmerman,10-19,5-9,0-4,0-4
0728-01-200,Sherburne,Zimmerman Elementary,Zimmerman,10-19,5-9,0-4,0-4
0728-01-530,Sherburne,Zimmerman High School,Zimmerman,30-39,5-9,0-4,0-4
0728-01-350,Sherburne,Zimmerman Middle,Zimmerman,10-19,5-9,0-4,0-4
2365-01-020,Sibley,GFW Junior-Senior High School (Grades 6-12),Winthrop,5-9,5-9,0-4,0-4
2310-01-020,Sibley,Sibley East Middle School,Arlington,0-4,5-9,0-4,0-4
2310-01-003,Sibley,Sibley East-Arlington Senior High,Arlington,5-9,5-9,0-4,0-4
2310-01-010,Sibley,Sibley East-Gaylord Elementary,Gaylord,0-4,5-9,0-4,0-4
0745-01-060,Stearns,Albany Area High School,Albany,10-19,10-19,0-4,0-4
0745-01-050,Stearns,Albany Area Middle School,Albany,20-29,10-19,0-4,0-4
0745-01-010,Stearns,Albany Elementary,Albany,5-9,10-19,0-4,0-4
0742-01-057,Stearns,Apollo Senior High,Saint Cloud,10-19,10-19,0-4,0-4
4250-07-010,Stearns,Athlos Academy of Saint Cloud,Saint Cloud,5-9,5-9,0-4,0-4
0745-01-030,Stearns,Avon Elementary,Avon,20-29,5-9,0-4,0-4
0750-01-030,Stearns,Cold Spring Elementary,Cold Spring,0-4,5-9,0-4,0-4
0742-01-035,Stearns,Discovery Community Elementary,Waite Park,5-9,0-4,0-4,0-4
0463-01-010,Stearns,Eden Valley Elementary,Eden Valley,10-19,10-19,0-4,0-4
