MDE ID,County,Name,City,12/11/21,12/25/21,01/08/22,01/22/22
0625-01-210,Ramsey,Central Senior High,Saint Paul,5-9,5-9,5-9,0-4
0621-01-070,Ramsey,Chippewa Middle School,North Oaks,5-9,0-4,0-4,0-4
4181-07-010,Ramsey,Community School of Excellence,St. Paul,10-19,0-4,0-4,0-4
0625-01-212,Ramsey,Como Park Senior High,Saint Paul,5-9,0-4,0-4,0-4
0625-01-211,Ramsey,Creative Arts Secondary School,Saint Paul,5-9,0-4,0-4,0-4
0625-31-835,Ramsey,Cretin-Derham Hall,Saint Paul,10-19,0-4,10-19,0-4
0625-01-452,Ramsey,Eastern Heights Elementary,Saint Paul,5-9,0-4,0-4,0-4
0623-01-723,Ramsey,Edgerton Elementary,Maplewood,5-9,0-4,0-4,0-4
0625-01-458,Ramsey,Farnsworth Aerospace Lower,Saint Paul,0-4,5-9,0-4,0-4
4186-07-010,Ramsey,Global Academy,New Brighton,10-19,0-4,0-4,0-4
0625-01-476,Ramsey,Groveland Park Elementary,Saint Paul,5-9,0-4,0-4,0-4
0623-01-525,Ramsey,Harambee Elementary School,Maplewood,5-9,0-4,0-4,0-4
0625-01-215,Ramsey,Harding Senior High,Saint Paul,5-9,0-4,0-4,0-4
0625-01-220,Ramsey,Highland Park Senior High,Saint Paul,5-9,0-4,0-4,0-4
0621-01-067,Ramsey,Highview Middle School,New Brighton,5-9,5-9,0-4,0-4
0622-31-064,Ramsey,Hill-Murray,Maplewood,5-9,0-4,10-19,0-4
4103-07-030,Ramsey,Hmong College Prep Academy,Saint Paul,5-9,0-4,0-4,0-4
4070-07-010,Ramsey,HOPE Community Academy,Saint Paul,0-4,5-9,0-4,0-4
0625-01-225,Ramsey,Humboldt High School,Saint Paul,5-9,0-4,0-4,0-4
0621-01-026,Ramsey,Island Lake Elementary,Shoreview,5-9,0-4,0-4,0-4
0625-01-230,Ramsey,Johnson Senior High,Saint Paul,5-9,5-9,0-4,0-4
0623-01-728,Ramsey,Little Canada Elementary,Little Canada,5-9,0-4,0-4,0-4
0625-01-527,Ramsey,Mississippi Creative Arts Elementary,Saint Paul,5-9,0-4,0-4,0-4
0621-01-064,Ramsey,Mounds View Senior High,Arden Hills,5-9,0-4,0-4,0-4
0625-01-342,Ramsey,Murray Middle School,Saint Paul,5-9,5-9,0-4,0-4
0623-31-010,Ramsey,North Heights Christian Academy,Roseville,5-9,0-4,0-4,0-4
4098-07-020,Ramsey,Nova Classical Academy Upper School,Saint Paul,0-4,5-9,0-4,0-4
0625-01-250,Ramsey,Open World Learning Secondary,Saint Paul,5-9,0-4,0-4,0-4
0624-01-828,Ramsey,Otter Lake Elementary,White Bear Lake,0-4,0-4,5-9,0-4
0625-01-541,Ramsey,Phalen Lake Hmong Studies Magnet,Saint Paul,5-9,0-4,0-4,0-4
4213-07-020,Ramsey,Prodeo Academy St. Paul,Saint Paul,0-4,0-4,5-9,0-4
0623-01-069,Ramsey,Roseville Area Senior High,Roseville,5-9,10-19,5-9,0-4
0621-31-083,Ramsey,St. Odilia,Shoreview,0-4,0-4,5-9,0-4
0622-31-069,Ramsey,St. Peter,North Saint Paul,5-9,0-4,0-4,0-4
0624-01-059,Ramsey,Sunrise Park Middle,White Bear Lake,0-4,5-9,0-4,0-4
0625-01-488,Ramsey,The Heights Community School,Saint Paul,5-9,0-4,0-4,0-4
0621-01-035,Ramsey,Turtle Lake Elementary,Shoreview,5-9,0-4,0-4,0-4
4152-07-010,Ramsey,Twin Cities German Immersion Charter School,Saint Paul,5-9,5-9,5-9,0-4
4088-07-010,Ramsey,Urban Academy Charter School,Saint Paul,5-9,0-4,0-4,0-4
0625-01-252,Ramsey,Washington Tech Secondary Magnet,Saint Paul,10-19,5-9,0-4,0-4
0622-01-036,Ramsey,Webster Elementary,North Saint Paul,5-9,0-4,0-4,0-4
0624-01-055,Ramsey,White Bear North Campus Senior,White Bear Lake,10-19,0-4,5-9,0-4
0624-01-095,Ramsey,White Bear South Campus Senior,White Bear Lake,5-9,0-4,0-4,0-4
0659-01-003,Rice,Greenvale Park Elementary,Northfield,0-4,5-9,0-4,0-4
0659-01-002,Rice,Northfield Middle,Northfield,5-9,5-9,0-4,0-4
0659-01-001,Rice,Northfield Senior High,Northfield,5-9,5-9,0-4,0-4
0656-31-002,Rice,Shattuck-St. Mary's,Faribault,10-19,0-4,0-4,0-4
0659-01-008,Rice,Sibley Elementary,Northfield,0-4,0-4,5-9,0-4
0682-01-010,Roseau,Roseau Elementary,Roseau,5-9,0-4,0-4,5-9
0682-01-020,Roseau,Roseau Secondary,Roseau,0-4,0-4,5-9,5-9
0690-01-030,Roseau,Warroad High School,Warroad,0-4,0-4,5-9,0-4
0704-01-004,Saint Louis,Bay View Elementary,Duluth,5-9,0-4,0-4,0-4
0709-01-435,Saint Louis,Congdon Elementary,Duluth,0-4,0-4,0-4,5-9
0709-31-002,Saint Louis,Duluth Marshall School,Duluth,0-4,5-9,5-9,0-4
0709-01-220,Saint Louis,East High School,Duluth,10-19,5-9,5-9,0-4
0701-01-350,Saint Louis,Hibbing High,Hibbing,10-19,0-4,0-4,0-4
0709-01-475,Saint Louis,Homecroft Elementary,Duluth,5-9,0-4,0-4,0-4
0709-01-510,Saint Louis,Lester Park Elementary,Duluth,0-4,0-4,5-9,0-4
0701-01-310,Saint Louis,Lincoln Elementary,Hibbing,5-9,0-4,0-4,0-4
0709-01-225,Saint Louis,Lincoln Park Middle School,Duluth,5-9,0-4,0-4,0-4
0709-01-521,Saint Louis,Lowell Elementary Spanish Immersion,Duluth,5-9,0-4,0-4,0-4
2711-01-010,Saint Louis,Mesabi East Elementary,Aurora,5-9,0-4,0-4,0-4
2142-01-035,Saint Louis,Northeast Range Secondary,Babbitt,5-9,0-4,0-4,0-4
0709-01-335,Saint Louis,Ordean East Middle School,Duluth,5-9,0-4,0-4,0-4
0704-01-001,Saint Louis,Proctor Senior High,Proctor,0-4,0-4,5-9,0-4
2142-01-045,Saint Louis,South Ridge Secondary,Culver,5-9,0-4,0-4,0-4
2909-01-090,Saint Louis,Virginia Secondary,Virginia,5-9,0-4,0-4,0-4
4184-07-010,Scott,Aspen Academy,Savage,5-9,0-4,5-9,0-4
0716-01-020,Scott,Belle Plaine Senior High,Belle Plaine,5-9,0-4,0-4,0-4
0716-01-010,Scott,Chatfield Elementary,Belle Plaine,5-9,0-4,0-4,0-4
0719-01-020,Scott,Hidden Oaks Middle School,Prior Lake,10-19,0-4,0-4,0-4
0720-01-866,Scott,Jackson Elementary,Shakopee,5-9,0-4,0-4,0-4
0717-01-128,Scott,Jordan Middle,Jordan,5-9,0-4,0-4,0-4
0721-01-029,Scott,New Prague Senior High,New Prague,0-4,0-4,10-19,0-4
0716-01-011,Scott,Oak Crest Elementary,Belle Plaine,10-19,0-4,0-4,0-4
0719-01-030,Scott,Prior Lake High School,Savage,10-19,0-4,0-4,0-4
0721-01-345,Scott,Raven Stream Elementary,New Prague,5-9,0-4,0-4,0-4
0719-01-018,Scott,Redtail Ridge Elementary School,Savage,5-9,0-4,0-4,0-4
0720-31-001,Scott,Shakopee Area Catholic School,Shakopee,5-9,0-4,0-4,0-4
0720-01-083,Scott,Shakopee High School,Shakopee,10-19,5-9,5-9,0-4
0720-01-860,Scott,Sweeney Elementary,Shakopee,5-9,0-4,0-4,0-4
0726-01-010,Sherburne,Becker Intermediate Elementary,Becker,5-9,0-4,0-4,0-4
0726-01-040,Sherburne,Becker Primary,Becker,5-9,0-4,0-4,0-4
0726-01-020,Sherburne,Becker Senior High,Becker,5-9,0-4,0-4,0-4
0728-01-500,Sherburne,Elk River Senior High,Elk River,10-19,10-19,0-4,0-4
0727-01-040,Sherburne,Liberty Elementary,Big Lake,5-9,0-4,0-4,0-4
0728-01-700,Sherburne,Meadowvale Elementary,Elk River,5-9,5-9,0-4,0-4
0728-01-410,Sherburne,Salk Middle School,Elk River,10-19,0-4,0-4,0-4
4160-07-010,Sherburne,Spectrum High School,Elk River,5-9,0-4,0-4,0-4
0742-01-036,Sherburne,Talahi Community Elementary,Saint Cloud,5-9,0-4,0-4,0-4
0728-01-170,Sherburne,Twin Lakes Elementary,Elk River,10-19,0-4,0-4,0-4
0728-01-400,Sherburne,VandenBerge Middle School,Elk River,5-9,0-4,0-4,0-4
0728-01-210,Sherburne,Westwood Elementary,Zimmerman,5-9,0-4,0-4,0-4
0728-01-200,Sherburne,Zimmerman Elementary,Zimmerman,5-9,0-4,0-4,0-4
0728-01-530,Sherburne,Zimmerman High School,Zimmerman,5-9,0-4,0-4,0-4
0745-01-060,Stearns,Albany Area High School,Albany,5-9,0-4,0-4,0-4
0742-01-057,Stearns,Apollo Senior High,Saint Cloud,10-19,0-4,5-9,0-4
0742-01-035,Stearns,Discovery Community Elementary,Waite Park,10-19,0-4,0-4,0-4
0742-01-025,Stearns,Kennedy Community School,Saint Joseph,5-9,0-4,0-4,0-4
0742-01-031,Stearns,Madison Elementary,Saint Cloud,5-9,0-4,0-4,0-4
0742-01-052,Stearns,North Junior High,Saint Cloud,5-9,5-9,0-4,0-4
0741-01-020,Stearns,Paynesville Area High School,Paynesville,5-9,0-4,0-4,0-4
0742-01-054,Stearns,South Junior High,Saint Cloud,5-9,0-4,0-4,0-4
0742-01-059,Stearns,Technical Senior High,Saint Cloud,10-19,5-9,5-9,0-4
0742-01-040,Stearns,Westwood Elementary,Saint Cloud,5-9,0-4,0-4,0-4
2168-01-010,Steele,NRHEG Elementary,Ellendale,5-9,0-4,0-4,0-4
0761-01-151,Steele,Owatonna Middle School,Owatonna,5-9,0-4,10-19,0-4
0761-01-150,Steele,Owatonna Senior High,Owatonna,10-19,5-9,5-9,0-4
2769-01-030,Stevens,Morris Area Elementary,Morris,5-9,0-4,0-4,0-4
2769-01-010,Stevens,Morris Area Secondary,Morris,0-4,5-9,0-4,0-4
2835-01-010,Waseca,Janesville-Waldorf-Pemberton El.Em.,Janesville,5-9,0-4,0-4,0-4
2168-01-003,Waseca,NRHEG Secondary,New Richland,5-9,5-9,0-4,0-4
0829-01-050,Waseca,Waseca Senior High,Waseca,0-4,0-4,5-9,0-4
0834-01-785,Washington,Afton-Lakeland Elementary,Lakeland,5-9,0-4,0-4,0-4
0834-01-786,Washington,Andersen Elementary,Bayport,0-4,5-9,0-4,0-4
0622-01-028,Washington,Castle Elementary,Oakdale,5-9,0-4,0-4,0-4
0833-01-020,Washington,Cottage Grove Middle School,Cottage Grove,5-9,0-4,0-4,0-4
0833-01-025,Washington,East Ridge High School,Woodbury,0-4,10-19,0-4,0-4
0831-01-114,Washington,Forest Lake Area High School,Forest Lake,5-9,0-4,0-4,0-4
0833-01-034,Washington,Grey Cloud Elementary,Cottage Grove,5-9,0-4,0-4,0-4
0834-01-787,Washington,Lake Elmo Elementary,Lake Elmo,10-19,0-4,0-4,0-4
0833-01-021,Washington,Lake Middle School,Woodbury,10-19,0-4,0-4,0-4
4116-07-010,Washington,Lakes International Language Academy Main Campus,Forest Lake,20-29,0-4,0-4,0-4
4116-07-020,Washington,Lakes International Language Academy-Headwaters Campus,Forest Lake,5-9,0-4,0-4,0-4
0833-01-041,Washington,Liberty Ridge Elementary,Woodbury,5-9,0-4,0-4,0-4
0832-01-030,Washington,Mahtomedi Middle,Mahtomedi,5-9,0-4,0-4,0-4
0833-01-031,Washington,Nuevas Fronteras Spanish Immersion Elementary,St Paul Park,10-19,0-4,0-4,0-4
0834-01-048,Washington,Oak-Land Middle School,Lake Elmo,10-19,0-4,5-9,0-4
0833-01-022,Washington,Oltman Middle School,Cottage Grove,10-19,5-9,0-4,0-4
0624-01-824,Washington,Oneka Elementary School,Hugo,5-9,0-4,0-4,0-4
0833-01-024,Washington,Park High School,Cottage Grove,10-19,10-19,0-4,0-4
0833-01-040,Washington,Pine Hill Elementary,Cottage Grove,5-9,0-4,0-4,0-4
0834-01-804,Washington,Rutherford Elementary,Stillwater,5-9,0-4,0-4,0-4
0833-31-065,Washington,Saint Ambrose Woodbury Catholic Sch,Woodbury,5-9,0-4,0-4,0-4
4120-07-020,Washington,St. Croix Preparatory Academy,Stillwater,5-9,0-4,0-4,0-4
0834-01-047,Washington,Stillwater Area High School,Stillwater,10-19,10-19,10-19,0-4
0622-01-058,Washington,Tartan Senior High,Oakdale,5-9,5-9,0-4,0-4
0833-01-029,Washington,Woodbury High School,Woodbury,0-4,5-9,0-4,0-4
4228-07-010,Washington,Woodbury Leadership Academy,Woodbury,5-9,0-4,0-4,0-4
0840-01-111,Watonwan,St. James Middle/High School,Saint James,5-9,0-4,0-4,0-4
0840-01-020,Watonwan,St. James Northside Elementary,Saint James,5-9,0-4,0-4,0-4
4001-07-010,Winona,Bluffview Montessori,Winona,0-4,0-4,5-9,0-4
0861-31-031,Winona,Cotter Schools (Jr/Sr),Winona,5-9,5-9,5-9,0-4
0861-01-002,Winona,Jefferson Elementary,Winona,5-9,0-4,0-4,0-4
0857-01-010,Winona,Lewiston-Altura Elementary,Lewiston,5-9,0-4,0-4,0-4
0858-01-003,Winona,St. Charles Secondary,Saint Charles,0-4,0-4,5-9,0-4
0861-01-012,Winona,Washington-Kosciusko Elementary,Winona,5-9,0-4,0-4,0-4
0861-01-006,Winona,Winona Middle,Winona,5-9,5-9,0-4,0-4
0861-01-007,Winona,Winona Senior High,Winona,0-4,10-19,0-4,0-4
0885-01-010,Wright,Albertville Primary,Albertville,5-9,0-4,0-4,0-4
0877-01-030,Wright,Buffalo Community Middle,Buffalo,5-9,10-19,0-4,0-4
0877-01-040,Wright,Buffalo Senior High,Buffalo,10-19,5-9,0-4,0-4
0466-01-002,Wright,Dassel-Cokato Senior High,Cokato,5-9,0-4,0-4,0-4
0885-01-070,Wright,Fieldstone Elementary School,Saint Michael,5-9,0-4,0-4,0-4
0882-01-020,Wright,Monticello Senior High,Monticello,5-9,0-4,0-4,0-4
0728-01-800,Wright,Otsego Elementary,Otsego,5-9,5-9,0-4,0-4
0885-01-030,Wright,St. Michael-Albertville Middle East,Saint Michael,10-19,0-4,0-4,0-4
0885-01-090,Wright,St. Michael-Albertville Middle West,Albertville,10-19,0-4,0-4,0-4
0885-01-020,Wright,St. Michael-Albertville Senior High,Saint Michael,5-9,0-4,0-4,0-4
